Date,goldAM,goldPM,silver,platinumAM,platinumPM,palladiumAM,palladiumPM,Platinum,Palladium,Rhodium,Iridium,Ruthenium
1996-04-01,,,,,,,,406.25,140.75,345.0,60.0,38.0
1996-04-02,,,,,,,,406.75,142.0,345.0,60.0,38.0
1996-04-03,,,,,,,,406.0,141.75,345.0,60.0,41.25
1996-04-04,,,,,,,,406.5,141.0,345.0,60.0,55.0
1996-04-08,,,,,,,,408.0,142.0,345.0,60.0,55.0
1996-04-09,,,,,,,,410.0,141.5,345.0,60.0,55.0
1996-04-10,,,,,,,,407.25,140.0,345.0,60.0,55.0
1996-04-11,,,,,,,,408.25,140.0,340.0,60.0,55.0
1996-04-12,,,,,,,,408.75,138.75,335.0,60.0,55.0
1996-04-15,,,,,,,,406.0,138.0,335.0,60.0,55.0
1996-04-16,,,,,,,,404.5,137.25,335.0,60.0,55.0
1996-04-17,,,,,,,,402.25,136.5,335.0,60.0,55.0
1996-04-18,,,,,,,,401.75,137.0,335.0,60.0,55.0
1996-04-19,,,,,,,,399.75,135.5,335.0,60.0,55.0
1996-04-22,,,,,,,,403.0,134.25,332.5,60.0,55.0
1996-04-23,,,,,,,,405.5,136.0,330.0,60.0,55.0
1996-04-24,,,,,,,,404.25,135.75,330.0,60.0,55.0
1996-04-25,,,,,,,,403.25,135.5,330.0,60.0,55.0
1996-04-26,,,,,,,,405.25,135.5,330.0,60.0,55.0
1996-04-29,,,,,,,,403.0,132.75,330.0,60.0,55.0
1996-04-30,,,,,,,,401.25,131.25,330.0,60.0,55.0
1996-05-01,,,,,,,,401.25,132.25,330.0,60.0,55.0
1996-05-02,,,,,,,,404.5,133.75,330.0,60.0,55.0
1996-05-03,,,,,,,,405.0,135.25,330.0,60.0,55.0
1996-05-06,,,,,,,,405.0,136.0,330.0,60.0,55.0
1996-05-07,,,,,,,,405.75,136.25,330.0,60.0,55.0
1996-05-08,,,,,,,,407.0,136.25,330.0,60.0,55.0
1996-05-09,,,,,,,,405.5,135.0,330.0,60.0,55.0
1996-05-10,,,,,,,,404.75,134.25,330.0,60.0,55.0
1996-05-13,,,,,,,,403.0,133.5,330.0,60.0,55.0
1996-05-14,,,,,,,,403.25,134.25,330.0,60.0,55.0
1996-05-15,,,,,,,,402.75,134.75,330.0,60.0,55.0
1996-05-16,,,,,,,,403.25,135.0,330.0,60.0,55.0
1996-05-17,,,,,,,,401.75,134.0,330.0,60.0,55.0
1996-05-20,,,,,,,,398.5,132.25,330.0,60.0,55.0
1996-05-21,,,,,,,,398.0,130.25,333.75,60.0,55.0
1996-05-22,,,,,,,,398.0,130.75,345.0,62.5,55.0
1996-05-23,,,,,,,,398.75,130.75,345.0,65.0,55.0
1996-05-24,,,,,,,,399.25,131.25,345.0,65.0,55.0
1996-05-27,,,,,,,,398.6667,130.0,345.0,65.0,55.0
1996-05-28,,,,,,,,398.25,130.5,345.0,65.0,55.0
1996-05-29,,,,,,,,399.75,132.0,345.0,65.0,55.0
1996-05-30,,,,,,,,400.0,132.75,345.0,65.0,55.0
1996-05-31,,,,,,,,400.0,133.0,345.0,65.0,55.0
1996-06-03,,,,,,,,401.25,132.75,345.0,65.0,55.0
1996-06-04,,,,,,,,400.25,132.25,345.0,65.0,55.0
1996-06-05,,,,,,,,394.5,130.25,345.0,65.0,55.0
1996-06-06,,,,,,,,392.75,129.25,342.5,65.0,55.0
1996-06-07,,,,,,,,394.25,130.0,340.0,65.0,55.0
1996-06-10,,,,,,,,393.25,130.0,340.0,65.0,55.0
1996-06-11,,,,,,,,392.25,130.0,340.0,65.0,55.0
1996-06-12,,,,,,,,391.25,129.5,338.75,65.0,55.0
1996-06-13,,,,,,,,393.0,130.75,335.0,65.0,55.0
1996-06-14,,,,,,,,392.25,130.25,335.0,65.0,55.0
1996-06-17,,,,,,,,392.5,132.5,332.5,65.0,55.0
1996-06-18,,,,,,,,392.75,131.75,330.0,65.0,55.0
1996-06-19,,,,,,,,393.5,131.25,328.75,65.0,55.0
1996-06-20,,,,,,,,393.0,132.0,325.0,65.0,55.0
1996-06-21,,,,,,,,392.25,131.5,325.0,65.0,55.0
1996-06-24,,,,,,,,392.75,131.5,325.0,65.0,55.0
1996-06-25,,,,,,,,393.0,131.5,325.0,65.0,55.0
1996-06-26,,,,,,,,391.5,133.0,325.0,65.0,55.0
1996-06-27,,,,,,,,390.0,134.25,325.0,65.0,55.0
1996-06-28,,,,,,,,389.5,134.0,325.0,65.0,55.0
1996-07-01,,,,,,,,391.75,134.5,325.0,65.0,55.0
1996-07-02,,,,,,,,392.75,135.25,325.0,65.0,55.0
1996-07-03,,,,,,,,392.25,134.75,325.0,65.0,55.0
1996-07-04,,,,,,,,390.0,134.25,325.0,65.0,55.0
1996-07-05,,,,,,,,389.0,133.5,325.0,65.0,55.0
1996-07-08,,,,,,,,391.0,133.0,325.0,65.0,55.0
1996-07-09,,,,,,,,388.75,131.25,325.0,65.0,55.0
1996-07-10,,,,,,,,391.0,132.25,325.0,65.0,55.0
1996-07-11,,,,,,,,391.0,132.5,325.0,65.0,55.0
1996-07-12,,,,,,,,391.0,132.0,322.5,65.0,55.0
1996-07-15,,,,,,,,391.75,132.5,320.0,65.0,55.0
1996-07-16,,,,,,,,395.75,134.0,320.0,65.0,55.0
1996-07-17,,,,,,,,392.75,134.5,320.0,65.0,55.0
1996-07-18,,,,,,,,393.25,134.5,320.0,65.0,55.0
1996-07-19,,,,,,,,394.5,134.75,320.0,65.0,55.0
1996-07-22,,,,,,,,394.75,135.5,320.0,65.0,55.0
1996-07-23,,,,,,,,396.75,135.75,320.0,65.0,55.0
1996-07-24,,,,,,,,397.0,135.5,320.0,65.0,55.0
1996-07-25,,,,,,,,397.25,134.5,320.0,65.0,55.0
1996-07-26,,,,,,,,399.0,132.5,320.0,65.0,55.0
1996-07-29,,,,,,,,399.75,132.5,320.0,65.0,55.0
1996-07-30,,,,,,,,398.75,131.5,320.0,65.0,55.0
1996-07-31,,,,,,,,400.5,131.0,320.0,65.0,55.0
1996-08-01,,,,,,,,404.0,132.75,320.0,66.5,55.0
1996-08-02,,,,,,,,404.5,132.25,320.0,68.0,55.0
1996-08-05,,,,,,,,404.25,130.75,320.0,68.0,55.0
1996-08-06,,,,,,,,404.5,131.0,320.0,68.0,55.0
1996-08-07,,,,,,,,401.0,130.25,320.0,68.0,55.0
1996-08-08,,,,,,,,402.0,130.5,320.0,68.0,55.0
1996-08-09,,,,,,,,402.0,130.75,320.0,68.0,55.0
1996-08-12,,,,,,,,400.0,130.75,320.0,68.0,55.0
1996-08-13,,,,,,,,399.75,130.25,322.5,68.0,55.0
1996-08-14,,,,,,,,400.25,130.5,330.0,68.0,55.0
1996-08-15,,,,,,,,400.0,129.0,330.0,68.0,55.0
1996-08-16,,,,,,,,399.5,127.25,330.0,68.0,55.0
1996-08-19,,,,,,,,398.25,125.25,330.0,68.0,55.0
1996-08-20,,,,,,,,399.75,126.0,330.0,68.0,55.0
1996-08-21,,,,,,,,400.0,127.25,330.0,68.0,55.0
1996-08-22,,,,,,,,399.0,125.75,330.0,68.0,55.0
1996-08-23,,,,,,,,400.0,126.0,330.0,68.0,55.0
1996-08-26,,,,,,,,401.0,126.5,330.0,68.0,55.0
1996-08-27,,,,,,,,402.25,126.5,328.75,68.0,55.0
1996-08-28,,,,,,,,401.0,126.5,325.0,68.0,55.0
1996-08-29,,,,,,,,399.75,127.0,325.0,68.5,55.0
1996-08-30,,,,,,,,397.75,126.5,325.0,70.0,55.0
1996-09-02,,,,,,,,396.25,126.0,325.0,70.0,55.0
1996-09-03,,,,,,,,396.75,126.25,325.0,70.0,55.0
1996-09-04,,,,,,,,395.75,126.25,325.0,70.0,55.0
1996-09-05,,,,,,,,395.0,126.25,323.75,70.0,55.0
1996-09-06,,,,,,,,394.0,126.0,320.0,70.0,55.0
1996-09-09,,,,,,,,394.0,126.25,320.0,70.0,55.0
1996-09-10,,,,,,,,393.5,125.25,320.0,70.0,55.0
1996-09-11,,,,,,,,394.0,124.0,320.0,70.0,55.0
1996-09-12,,,,,,,,391.0,123.0,320.0,70.0,55.0
1996-09-13,,,,,,,,389.5,123.25,320.0,70.0,54.5
1996-09-16,,,,,,,,389.0,123.0,320.0,70.0,53.0
1996-09-17,,,,,,,,388.75,122.5,318.75,70.0,53.0
1996-09-18,,,,,,,,389.5,122.0,315.0,70.0,53.0
1996-09-19,,,,,,,,391.0,122.0,313.75,70.0,53.0
1996-09-20,,,,,,,,388.75,121.0,310.0,70.0,53.0
1996-09-23,,,,,,,,387.0,120.0,302.5,70.0,53.0
1996-09-24,,,,,,,,388.0,118.0,287.5,70.0,53.0
1996-09-25,,,,,,,,388.75,119.0,280.0,70.0,53.0
1996-09-26,,,,,,,,388.0,120.25,280.0,70.0,53.0
1996-09-27,,,,,,,,385.5,119.5,280.0,70.0,53.0
1996-09-30,,,,,,,,384.25,120.25,275.0,70.0,53.0
1996-10-01,,,,,,,,383.0,119.5,270.0,70.0,53.0
1996-10-02,,,,,,,,384.25,120.75,270.0,70.0,53.0
1996-10-03,,,,,,,,384.5,121.75,270.0,70.0,53.0
1996-10-04,,,,,,,,384.75,121.75,268.75,70.0,53.0
1996-10-07,,,,,,,,384.25,121.5,265.0,70.0,53.0
1996-10-08,,,,,,,,385.25,120.25,265.0,70.0,53.0
1996-10-09,,,,,,,,385.75,119.25,265.0,70.0,53.0
1996-10-10,,,,,,,,387.75,118.5,263.75,70.0,53.0
1996-10-11,,,,,,,,387.75,119.25,260.0,70.0,53.0
1996-10-14,,,,,,,,386.0,118.25,260.0,70.0,53.0
1996-10-15,,,,,,,,386.0,118.0,260.0,70.0,52.0
1996-10-16,,,,,,,,385.25,117.5,260.0,70.0,51.0
1996-10-17,,,,,,,,384.5,117.0,260.0,70.0,51.0
1996-10-18,,,,,,,,384.0,116.5,257.5,70.0,51.0
1996-10-21,,,,,,,,383.5,117.5,255.0,70.0,51.0
1996-10-22,,,,,,,,385.25,118.25,255.0,70.0,51.0
1996-10-23,,,,,,,,387.25,119.75,255.0,70.0,51.0
1996-10-24,,,,,,,,387.75,119.25,255.0,70.0,51.0
1996-10-25,,,,,,,,385.75,118.25,253.75,70.0,51.0
1996-10-28,,,,,,,,384.0,118.0,250.0,70.0,51.0
1996-10-29,,,,,,,,384.0,117.0,250.0,70.0,51.0
1996-10-30,,,,,,,,381.25,116.5,250.0,72.5,50.0
1996-10-31,,,,,,,,381.5,117.25,250.0,75.0,49.0
1996-11-01,,,,,,,,380.75,117.0,250.0,75.0,49.0
1996-11-04,,,,,,,,381.25,117.25,250.0,75.75,48.0
1996-11-05,,,,,,,,382.0,118.0,250.0,78.0,45.0
1996-11-06,,,,,,,,381.0,117.75,250.0,78.0,45.0
1996-11-07,,,,,,,,380.75,117.25,250.0,78.0,45.0
1996-11-08,,,,,,,,382.75,117.75,250.0,78.0,45.0
1996-11-11,,,,,,,,385.0,118.25,250.0,78.0,45.0
1996-11-12,,,,,,,,388.0,118.75,250.0,78.0,45.0
1996-11-13,,,,,,,,388.0,120.0,250.0,78.0,45.0
1996-11-14,,,,,,,,387.0,121.75,250.0,78.0,45.0
1996-11-15,,,,,,,,385.75,120.25,248.75,78.0,45.0
1996-11-18,,,,,,,,385.75,120.0,245.0,78.0,45.0
1996-11-19,,,,,,,,385.0,119.5,245.0,78.5,44.25
1996-11-20,,,,,,,,384.25,119.75,245.0,80.0,42.0
1996-11-21,,,,,,,,384.5,119.5,245.0,80.0,42.0
1996-11-22,,,,,,,,383.5,119.25,243.75,85.0,42.0
1996-11-25,,,,,,,,382.75,118.5,240.0,85.0,42.0
1996-11-26,,,,,,,,379.0,116.75,237.5,85.0,42.0
1996-11-27,,,,,,,,378.25,116.25,235.0,85.0,39.5
1996-11-28,,,,,,,,376.0,116.0,235.0,85.0,37.0
1996-11-29,,,,,,,,375.0,115.75,235.0,85.0,37.0
1996-12-02,,,,,,,,374.25,115.75,235.0,85.0,37.0
1996-12-03,,,,,,,,372.0,116.5,235.0,85.0,37.0
1996-12-04,,,,,,,,374.25,116.75,235.0,85.0,37.0
1996-12-05,,,,,,,,374.5,117.25,235.0,85.0,35.5
1996-12-06,,,,,,,,372.5,117.75,235.0,85.0,34.0
1996-12-09,,,,,,,,369.0,117.0,235.0,85.0,34.0
1996-12-10,,,,,,,,368.25,118.25,230.0,85.0,34.0
1996-12-11,,,,,,,,369.25,119.75,230.0,85.0,34.0
1996-12-12,,,,,,,,369.75,120.5,230.0,90.0,34.0
1996-12-13,,,,,,,,369.75,119.5,230.0,95.0,34.0
1996-12-16,,,,,,,,368.25,118.75,232.5,95.0,34.0
1996-12-17,,,,,,,,368.5,119.0,235.0,95.0,34.0
1996-12-18,,,,,,,,371.25,119.5,235.0,95.0,34.0
1996-12-19,,,,,,,,372.0,120.0,235.0,97.5,34.0
1996-12-20,,,,,,,,371.75,119.75,235.0,100.0,34.0
1996-12-23,,,,,,,,372.75,120.25,235.0,100.0,34.0
1996-12-24,,,,,,,,372.25,118.25,235.0,100.0,34.0
1996-12-26,,,,,,,,372.0,119.0,235.0,100.0,34.0
1996-12-27,,,,,,,,371.5,118.25,235.0,100.0,34.0
1996-12-30,,,,,,,,370.75,118.25,235.0,102.5,34.0
1996-12-31,,,,,,,,371.25,118.75,235.0,110.0,34.0
1997-01-02,,,,,,,,370.75,122.5,235.0,110.0,34.0
1997-01-03,,,,,,,,367.25,121.5,235.0,112.5,34.5
1997-01-06,,,,,,,,363.75,119.75,235.0,120.0,36.0
1997-01-07,,,,,,,,362.25,120.0,235.0,120.0,36.0
1997-01-08,,,,,,,,361.75,121.5,235.0,123.75,36.0
1997-01-09,,,,,,,,360.5,122.25,235.0,135.0,36.0
1997-01-10,,,,,,,,363.75,124.5,235.0,135.0,36.0
1997-01-13,,,,,,,,364.0,124.0,235.0,135.0,36.0
1997-01-14,,,,,,,,362.0,123.0,235.0,135.0,36.0
1997-01-15,,,,,,,,360.75,122.25,235.0,135.0,36.0
1997-01-16,,,,,,,,360.25,122.25,235.0,135.0,36.0
1997-01-17,,,,,,,,361.0,123.75,235.0,135.0,36.0
1997-01-20,,,,,,,,361.0,123.5,235.0,135.0,36.0
1997-01-21,,,,,,,,358.25,122.75,235.0,135.0,36.0
1997-01-22,,,,,,,,357.25,122.75,232.5,137.5,36.0
1997-01-23,,,,,,,,356.5,122.75,230.0,145.0,36.0
1997-01-24,,,,,,,,357.75,123.0,228.75,148.75,36.0
1997-01-27,,,,,,,,358.5,124.75,225.0,160.0,36.0
1997-01-28,,,,,,,,360.25,124.5,222.5,163.75,36.5
1997-01-29,,,,,,,,356.0,123.5,215.0,181.25,38.0
1997-01-30,,,,,,,,354.25,123.5,207.5,200.0,38.0
1997-01-31,,,,,,,,351.5,123.5,200.0,200.0,38.0
1997-02-03,,,,,,,,350.5,126.0,202.5,200.0,38.0
1997-02-04,,,,,,,,352.5,128.25,210.0,200.0,38.0
1997-02-05,,,,,,,,351.5,128.25,210.0,200.0,38.0
1997-02-06,,,,,,,,352.0,131.5,210.0,200.0,38.0
1997-02-07,,,,,,,,351.0,134.0,210.0,200.0,38.0
1997-02-10,,,,,,,,353.75,136.0,210.0,200.0,38.0
1997-02-11,,,,,,,,355.5,137.75,210.0,200.0,38.0
1997-02-12,,,,,,,,357.75,138.0,210.0,200.0,38.0
1997-02-13,,,,,,,,368.75,142.5,210.0,200.0,38.0
1997-02-14,,,,,,,,367.0,139.25,210.0,200.0,38.0
1997-02-17,,,,,,,,365.75,134.25,210.0,200.0,38.0
1997-02-18,,,,,,,,367.25,136.75,210.0,200.0,38.0
1997-02-19,,,,,,,,368.75,137.0,210.0,200.0,38.0
1997-02-20,,,,,,,,366.5,136.0,210.0,200.0,38.0
1997-02-21,,,,,,,,370.25,137.25,210.0,200.0,38.0
1997-02-24,,,,,,,,373.5,140.75,210.0,200.0,38.0
1997-02-25,,,,,,,,374.75,142.5,205.0,200.0,38.0
1997-02-26,,,,,,,,380.0,145.75,200.0,200.0,38.0
1997-02-27,,,,,,,,391.5,156.0,200.0,200.0,38.0
1997-02-28,,,,,,,,398.75,158.0,220.0,200.0,38.0
1997-03-03,,,,,,,,391.0,153.25,220.0,200.0,38.0
1997-03-04,,,,,,,,389.0,153.5,225.0,200.0,38.0
1997-03-05,,,,,,,,383.75,149.75,237.5,200.0,38.0
1997-03-06,,,,,,,,381.25,147.75,250.0,200.0,38.0
1997-03-07,,,,,,,,383.0,150.75,250.0,200.0,38.0
1997-03-10,,,,,,,,378.0,150.0,250.0,195.0,38.0
1997-03-11,,,,,,,,383.25,155.75,250.0,190.0,38.0
1997-03-12,,,,,,,,384.75,160.25,250.0,190.0,38.0
1997-03-13,,,,,,,,382.25,154.5,250.0,190.0,38.0
1997-03-14,,,,,,,,383.0,154.25,250.0,190.0,38.0
1997-03-17,,,,,,,,381.25,153.25,250.0,190.0,38.0
1997-03-18,,,,,,,,377.25,149.0,250.0,190.0,38.0
1997-03-19,,,,,,,,378.25,147.75,250.0,190.0,38.0
1997-03-20,,,,,,,,380.75,150.5,250.0,190.0,38.0
1997-03-21,,,,,,,,378.5,151.75,250.0,190.0,38.0
1997-03-24,,,,,,,,378.5,151.25,250.0,187.5,38.0
1997-03-25,,,,,,,,376.25,149.0,250.0,180.0,38.0
1997-03-26,,,,,,,,373.75,146.75,252.5,180.0,38.0
1997-03-27,,,,,,,,374.75,147.75,260.0,180.0,38.0
1997-03-31,,,,,,,,371.0,147.0,260.0,180.0,38.0
1997-04-01,,,,,,,,370.5,148.0,260.0,180.0,38.0
1997-04-02,,,,,,,,371.75,150.25,270.0,180.0,38.0
1997-04-03,,,,,,,,367.25,147.5,270.0,180.0,38.0
1997-04-04,,,,,,,,364.5,147.5,270.0,180.0,38.0
1997-04-07,,,,,,,,363.25,149.25,270.0,175.0,37.5
1997-04-08,,,,,,,,366.25,153.75,270.0,170.0,37.0
1997-04-09,,,,,,,,367.5,157.5,270.0,170.0,37.0
1997-04-10,,,,,,,,370.25,160.0,270.0,170.0,37.0
1997-04-11,,,,,,,,371.75,157.75,270.0,170.0,37.0
1997-04-14,,,,,,,,369.25,155.75,280.0,170.0,37.0
1997-04-15,,,,,,,,367.0,153.5,280.0,170.0,37.0
1997-04-16,,,,,,,,366.25,151.0,285.0,167.5,37.0
1997-04-17,,,,,,,,373.25,153.5,290.0,165.0,37.0
1997-04-18,,,,,,,,379.5,155.0,290.0,165.0,37.0
1997-04-21,,,,,,,,379.0,156.25,290.0,165.0,37.0
1997-04-22,,,,,,,,382.0,157.5,290.0,165.0,37.0
1997-04-23,,,,,,,,376.0,155.75,295.0,165.0,37.0
1997-04-24,,,,,,,,375.5,156.5,300.0,165.0,37.0
1997-04-25,,,,,,,,378.0,159.5,300.0,165.0,37.0
1997-04-28,,,,,,,,377.5,159.5,300.0,165.0,37.0
1997-04-29,,,,,,,,374.5,158.5,300.0,165.0,37.0
1997-04-30,,,,,,,,374.5,157.75,305.0,165.0,37.0
1997-05-01,,,,,,,,373.0,156.75,310.0,165.0,37.0
1997-05-02,,,,,,,,374.25,157.5,310.0,165.0,37.0
1997-05-05,,,,,,,,372.0,158.0,310.0,165.0,37.0
1997-05-06,,,,,,,,374.75,159.25,310.0,165.0,37.0
1997-05-07,,,,,,,,373.25,157.5,310.0,165.0,37.0
1997-05-08,,,,,,,,376.0,157.5,310.0,165.0,37.0
1997-05-09,,,,,,,,384.25,163.5,310.0,165.0,37.0
1997-05-12,,,,,,,,396.0,172.0,310.0,165.0,37.0
1997-05-13,,,,,,,,392.5,173.0,310.0,165.0,37.0
1997-05-14,,,,,,,,393.5,173.0,310.0,165.0,37.0
1997-05-15,,,,,,,,395.0,174.5,310.0,165.0,37.0
1997-05-16,,,,,,,,394.25,173.75,310.0,165.0,37.0
1997-05-19,,,,,,,,391.25,173.75,310.0,165.0,37.0
1997-05-20,,,,,,,,392.5,179.25,310.0,165.0,37.0
1997-05-21,,,,,,,,396.5,181.75,310.0,165.0,37.0
1997-05-22,,,,,,,,392.5,179.0,310.0,165.0,37.0
1997-05-23,,,,,,,,389.5,173.5,310.0,165.0,37.0
1997-05-26,,,,,,,,390.0,170.0,310.0,165.0,37.0
1997-05-27,,,,,,,,393.75,173.25,310.0,165.0,37.0
1997-05-28,,,,,,,,402.5,187.5,310.0,165.0,37.0
1997-05-29,,,,,,,,416.75,201.25,310.0,165.0,37.0
1997-05-30,,,,,,,,412.75,191.5,310.0,165.0,37.0
1997-06-02,,,,,,,,404.0,178.5,310.0,165.0,37.0
1997-06-03,,,,,,,,408.75,184.25,310.0,162.5,37.0
1997-06-04,,,,,,,,423.75,207.25,325.0,160.0,37.0
1997-06-05,,,,,,,,439.5,231.5,335.0,160.0,37.0
1997-06-06,,,,,,,,490.0,245.0,355.0,160.0,37.0
1997-06-09,,,,,,,,492.5,240.0,365.0,160.0,37.0
1997-06-10,,,,,,,,470.0,213.25,370.0,160.0,37.0
1997-06-11,,,,,,,,458.0,216.75,370.0,160.0,37.0
1997-06-12,,,,,,,,450.75,212.0,370.0,160.0,37.0
1997-06-13,,,,,,,,441.5,209.25,370.0,160.0,37.0
1997-06-16,,,,,,,,436.0,206.5,370.0,160.0,37.0
1997-06-17,,,,,,,,426.25,204.0,370.0,160.0,37.0
1997-06-18,,,,,,,,414.0,194.75,370.0,160.0,37.0
1997-06-19,,,,,,,,414.25,198.5,365.0,160.0,37.0
1997-06-20,,,,,,,,418.0,202.0,360.0,160.0,37.0
1997-06-23,,,,,,,,422.5,203.75,360.0,160.0,37.0
1997-06-24,,,,,,,,418.0,200.0,360.0,160.0,37.0
1997-06-25,,,,,,,,415.75,197.5,357.5,160.0,37.0
1997-06-26,,,,,,,,418.5,199.25,350.0,160.0,37.0
1997-06-27,,,,,,,,420.5,196.75,350.0,160.0,37.0
1997-06-30,,,,,,,,425.0,195.0,350.0,160.0,37.0
1997-07-01,,,,,,,,438.0,201.0,350.0,160.0,37.0
1997-07-02,,,,,,,,428.0,195.0,350.0,160.0,37.0
1997-07-03,,,,,,,,426.0,194.5,350.0,160.0,37.0
1997-07-04,,,,,,,,421.0,192.25,350.0,160.0,37.0
1997-07-07,,,,,,,,419.25,190.75,350.0,160.0,37.0
1997-07-08,,,,,,,,410.0,181.75,350.0,160.0,37.0
1997-07-09,,,,,,,,403.0,176.0,345.0,160.0,37.0
1997-07-10,,,,,,,,398.0,169.25,327.5,160.0,37.0
1997-07-11,,,,,,,,405.75,170.0,320.0,160.0,37.0
1997-07-14,,,,,,,,408.5,174.25,320.0,160.0,37.0
1997-07-15,,,,,,,,405.25,174.75,320.0,160.0,37.0
1997-07-16,,,,,,,,406.0,178.25,320.0,160.0,37.0
1997-07-17,,,,,,,,408.5,183.0,320.0,160.0,37.0
1997-07-18,,,,,,,,411.0,186.5,320.0,160.0,37.0
1997-07-21,,,,,,,,413.75,191.75,315.0,160.0,37.0
1997-07-22,,,,,,,,415.25,198.0,310.0,160.0,37.0
1997-07-23,,,,,,,,419.75,206.25,310.0,160.0,37.0
1997-07-24,,,,,,,,419.0,202.5,307.5,160.0,37.0
1997-07-25,,,,,,,,423.25,207.0,300.0,160.0,37.0
1997-07-28,,,,,,,,426.0,207.25,300.0,160.0,37.0
1997-07-29,,,,,,,,431.25,209.75,300.0,160.0,37.0
1997-07-30,,,,,,,,428.5,209.75,300.0,161.25,37.25
1997-07-31,,,,,,,,432.75,215.25,300.0,165.0,38.0
1997-08-01,,,,,,,,435.5,225.0,300.0,165.0,38.0
1997-08-04,,,,,,,,447.75,238.0,300.0,165.0,38.0
1997-08-05,,,,,,,,457.25,243.0,300.0,166.25,38.0
1997-08-06,,,,,,,,435.0,236.25,300.0,170.0,38.0
1997-08-07,,,,,,,,429.25,227.0,300.0,170.0,38.0
1997-08-08,,,,,,,,441.25,234.0,300.0,170.0,38.0
1997-08-11,,,,,,,,446.5,239.25,300.0,170.0,38.0
1997-08-12,,,,,,,,441.0,235.25,300.0,170.0,38.0
1997-08-13,,,,,,,,437.75,231.75,300.0,170.0,38.0
1997-08-14,,,,,,,,432.25,223.25,300.0,170.0,38.0
1997-08-15,,,,,,,,426.5,219.75,300.0,170.0,38.0
1997-08-18,,,,,,,,426.0,217.0,300.0,170.0,38.0
1997-08-19,,,,,,,,418.25,208.25,300.0,170.0,38.0
1997-08-20,,,,,,,,409.75,203.25,300.0,170.0,38.0
1997-08-21,,,,,,,,415.25,207.5,300.0,170.0,38.0
1997-08-22,,,,,,,,414.25,206.0,300.0,170.0,38.0
1997-08-25,,,,,,,,411.0,205.75,300.0,170.0,38.0
1997-08-26,,,,,,,,408.75,204.25,300.0,170.0,38.0
1997-08-27,,,,,,,,406.5,201.5,300.0,170.0,38.0
1997-08-28,,,,,,,,408.5,198.5,300.0,180.0,38.0
1997-08-29,,,,,,,,410.25,198.5,300.0,190.0,38.0
1997-09-01,,,,,,,,410.0,200.0,300.0,190.0,38.5
1997-09-02,,,,,,,,411.0,196.5,300.0,190.0,39.0
1997-09-03,,,,,,,,409.0,196.0,300.0,190.0,39.0
1997-09-04,,,,,,,,416.5,198.0,300.0,197.5,39.0
1997-09-05,,,,,,,,421.0,196.0,300.0,210.0,39.5
1997-09-08,,,,,,,,421.5,197.5,300.0,225.0,41.0
1997-09-09,,,,,,,,420.75,196.25,300.0,225.0,41.0
1997-09-10,,,,,,,,423.75,195.5,300.0,225.0,41.0
1997-09-11,,,,,,,,427.25,197.75,300.0,225.0,41.0
1997-09-12,,,,,,,,428.25,200.75,300.0,225.0,41.0
1997-09-15,,,,,,,,428.75,201.25,300.0,225.0,41.0
1997-09-16,,,,,,,,427.25,200.75,300.0,225.0,41.0
1997-09-17,,,,,,,,422.5,197.5,300.0,225.0,41.0
1997-09-18,,,,,,,,423.5,198.0,300.0,230.0,41.0
1997-09-19,,,,,,,,428.0,201.5,300.0,235.0,41.0
1997-09-22,,,,,,,,434.75,205.75,300.0,235.0,41.0
1997-09-23,,,,,,,,439.5,200.5,300.0,235.0,41.0
1997-09-24,,,,,,,,440.75,201.0,300.0,235.0,41.0
1997-09-25,,,,,,,,442.5,201.5,300.0,238.75,41.0
1997-09-26,,,,,,,,433.75,199.5,300.0,250.0,41.0
1997-09-29,,,,,,,,431.0,202.25,300.0,250.0,41.0
1997-09-30,,,,,,,,434.5,204.75,300.0,250.0,41.0
1997-10-01,,,,,,,,436.0,202.5,300.0,250.0,41.0
1997-10-02,,,,,,,,432.0,201.0,300.0,250.0,41.0
1997-10-03,,,,,,,,431.75,201.75,300.0,250.0,41.0
1997-10-06,,,,,,,,426.75,201.5,302.5,250.0,41.0
1997-10-07,,,,,,,,425.75,202.75,310.0,250.0,41.0
1997-10-08,,,,,,,,433.0,209.25,310.0,250.0,41.0
1997-10-09,,,,,,,,436.25,213.75,310.0,250.0,41.0
1997-10-10,,,,,,,,430.0,211.0,310.0,255.0,41.0
1997-10-13,,,,,,,,435.5,213.75,310.0,260.0,41.0
1997-10-14,,,,,,,,438.5,215.5,315.0,260.0,41.0
1997-10-15,,,,,,,,436.75,223.5,320.0,262.5,41.0
1997-10-16,,,,,,,,435.75,230.0,340.0,272.5,41.0
1997-10-17,,,,,,,,428.5,232.25,342.5,280.0,41.0
1997-10-20,,,,,,,,422.75,222.5,350.0,280.0,41.0
1997-10-21,,,,,,,,424.25,215.75,350.0,282.5,41.0
1997-10-22,,,,,,,,422.0,212.5,350.0,290.0,41.0
1997-10-23,,,,,,,,423.5,211.75,350.0,290.0,41.0
1997-10-24,,,,,,,,422.0,212.25,350.0,290.0,41.0
1997-10-27,,,,,,,,411.5,212.5,350.0,290.0,41.0
1997-10-28,,,,,,,,402.5,212.75,350.0,290.0,41.0
1997-10-29,,,,,,,,408.0,219.0,345.0,290.0,40.5
